ano_eleicao,turno,instituto,data_texto_original,amostra_texto_original,cenario,candidato,percentual_total,brancos_nulos_indecisos_texto,fonte
2026,1,Futura,3–7 Aug 2026,2000,wikipedia_tabela_3,Flávio Bolsonaro,32.7,12.2,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,3–7 Aug 2026,2000,wikipedia_tabela_3,Augusto Cury,1.6,12.2,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,3–7 Aug 2026,2000,wikipedia_tabela_3,Ronaldo Caiado,7.7,12.2,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,3–7 Aug 2026,2000,wikipedia_tabela_3,Romeu Zema,4.4,12.2,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Palver,3–7 Aug 2026,5000,wikipedia_tabela_3,Lula,44.0,1,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Palver,3–7 Aug 2026,5000,wikipedia_tabela_3,Flávio Bolsonaro,40.0,1,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Palver,3–7 Aug 2026,5000,wikipedia_tabela_3,Augusto Cury,0.0,1,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Palver,3–7 Aug 2026,5000,wikipedia_tabela_3,Ronaldo Caiado,2.0,1,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Palver,3–7 Aug 2026,5000,wikipedia_tabela_3,Romeu Zema,1.0,1,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Palver,3–7 Aug 2026,5000,wikipedia_tabela_3,Lula,45.0,1,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Palver,3–7 Aug 2026,5000,wikipedia_tabela_3,Flávio Bolsonaro,40.0,1,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Palver,3–7 Aug 2026,5000,wikipedia_tabela_3,Ronaldo Caiado,2.0,1,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Palver,3–7 Aug 2026,5000,wikipedia_tabela_3,Romeu Zema,1.0,1,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,3 August,Avante's National Convention officially nominated Augusto Cury for president.[39],wikipedia_tabela_3,Lula,39.0,Avante's National Convention officially nominated Augusto Cury for president.[39],https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,3 August,Avante's National Convention officially nominated Augusto Cury for president.[39],wikipedia_tabela_3,Flávio Bolsonaro,39.0,Avante's National Convention officially nominated Augusto Cury for president.[39],https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,3 August,Avante's National Convention officially nominated Augusto Cury for president.[39],wikipedia_tabela_3,Augusto Cury,39.0,Avante's National Convention officially nominated Augusto Cury for president.[39],https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,3 August,Avante's National Convention officially nominated Augusto Cury for president.[39],wikipedia_tabela_3,Ronaldo Caiado,39.0,Avante's National Convention officially nominated Augusto Cury for president.[39],https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,3 August,Avante's National Convention officially nominated Augusto Cury for president.[39],wikipedia_tabela_3,Romeu Zema,39.0,Avante's National Convention officially nominated Augusto Cury for president.[39],https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,31 Jul–3 Aug 2026,2004,wikipedia_tabela_3,Lula,39.0,18,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,31 Jul–3 Aug 2026,2004,wikipedia_tabela_3,Flávio Bolsonaro,30.0,18,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,31 Jul–3 Aug 2026,2004,wikipedia_tabela_3,Augusto Cury,1.0,18,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,31 Jul–3 Aug 2026,2004,wikipedia_tabela_3,Ronaldo Caiado,4.0,18,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,31 Jul–3 Aug 2026,2004,wikipedia_tabela_3,Romeu Zema,2.0,18,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Ideia,31 Jul–3 Aug 2026,1500,wikipedia_tabela_3,Lula,43.0,6,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Ideia,31 Jul–3 Aug 2026,1500,wikipedia_tabela_3,Flávio Bolsonaro,35.0,6,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Ideia,31 Jul–3 Aug 2026,1500,wikipedia_tabela_3,Augusto Cury,1.7,6,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Ideia,31 Jul–3 Aug 2026,1500,wikipedia_tabela_3,Ronaldo Caiado,5.7,6,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Ideia,31 Jul–3 Aug 2026,1500,wikipedia_tabela_3,Romeu Zema,2.6,6,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,2 August,"The Workers' Party's National Convention formally nominated Lula, with Geraldo Alckmin (PSB) as his running mate.[41]",wikipedia_tabela_3,Lula,41.0,"The Workers' Party's National Convention formally nominated Lula, with Geraldo Alckmin (PSB) as his running mate.[41]",https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,2 August,"The Workers' Party's National Convention formally nominated Lula, with Geraldo Alckmin (PSB) as his running mate.[41]",wikipedia_tabela_3,Flávio Bolsonaro,41.0,"The Workers' Party's National Convention formally nominated Lula, with Geraldo Alckmin (PSB) as his running mate.[41]",https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,2 August,"The Workers' Party's National Convention formally nominated Lula, with Geraldo Alckmin (PSB) as his running mate.[41]",wikipedia_tabela_3,Augusto Cury,41.0,"The Workers' Party's National Convention formally nominated Lula, with Geraldo Alckmin (PSB) as his running mate.[41]",https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,2 August,"The Workers' Party's National Convention formally nominated Lula, with Geraldo Alckmin (PSB) as his running mate.[41]",wikipedia_tabela_3,Ronaldo Caiado,41.0,"The Workers' Party's National Convention formally nominated Lula, with Geraldo Alckmin (PSB) as his running mate.[41]",https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,2 August,"The Workers' Party's National Convention formally nominated Lula, with Geraldo Alckmin (PSB) as his running mate.[41]",wikipedia_tabela_3,Romeu Zema,41.0,"The Workers' Party's National Convention formally nominated Lula, with Geraldo Alckmin (PSB) as his running mate.[41]",https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,31 Jul–2 Aug 2026,2002,wikipedia_tabela_3,Lula,41.0,7,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,31 Jul–2 Aug 2026,2002,wikipedia_tabela_3,Flávio Bolsonaro,37.0,7,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,31 Jul–2 Aug 2026,2002,wikipedia_tabela_3,Augusto Cury,1.0,7,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,31 Jul–2 Aug 2026,2002,wikipedia_tabela_3,Ronaldo Caiado,5.0,7,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,31 Jul–2 Aug 2026,2002,wikipedia_tabela_3,Romeu Zema,3.0,7,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,PoderData,26–29 Jul 2026,2400,wikipedia_tabela_3,Lula,41.0,9,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,PoderData,26–29 Jul 2026,2400,wikipedia_tabela_3,Flávio Bolsonaro,35.0,9,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,PoderData,26–29 Jul 2026,2400,wikipedia_tabela_3,Augusto Cury,3.0,9,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,PoderData,26–29 Jul 2026,2400,wikipedia_tabela_3,Ronaldo Caiado,5.0,9,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,PoderData,26–29 Jul 2026,2400,wikipedia_tabela_3,Romeu Zema,3.0,9,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Vox Brasil,26–28 Jul 2026,2100,wikipedia_tabela_3,Lula,40.5,11.9,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Vox Brasil,26–28 Jul 2026,2100,wikipedia_tabela_3,Flávio Bolsonaro,31.2,11.9,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Vox Brasil,26–28 Jul 2026,2100,wikipedia_tabela_3,Augusto Cury,1.1,11.9,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Vox Brasil,26–28 Jul 2026,2100,wikipedia_tabela_3,Ronaldo Caiado,5.5,11.9,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Vox Brasil,26–28 Jul 2026,2100,wikipedia_tabela_3,Romeu Zema,3.2,11.9,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,27 July,New Party's National Convention officially nominated Romeu Zema for president.[45],wikipedia_tabela_3,Lula,45.0,New Party's National Convention officially nominated Romeu Zema for president.[45],https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,27 July,New Party's National Convention officially nominated Romeu Zema for president.[45],wikipedia_tabela_3,Flávio Bolsonaro,45.0,New Party's National Convention officially nominated Romeu Zema for president.[45],https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,27 July,New Party's National Convention officially nominated Romeu Zema for president.[45],wikipedia_tabela_3,Augusto Cury,45.0,New Party's National Convention officially nominated Romeu Zema for president.[45],https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,27 July,New Party's National Convention officially nominated Romeu Zema for president.[45],wikipedia_tabela_3,Ronaldo Caiado,45.0,New Party's National Convention officially nominated Romeu Zema for president.[45],https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,27 July,New Party's National Convention officially nominated Romeu Zema for president.[45],wikipedia_tabela_3,Romeu Zema,45.0,New Party's National Convention officially nominated Romeu Zema for president.[45],https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,22–27 Jul 2026,5021,wikipedia_tabela_3,Lula,44.9,1.6,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,22–27 Jul 2026,5021,wikipedia_tabela_3,Flávio Bolsonaro,35.8,1.6,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,22–27 Jul 2026,5021,wikipedia_tabela_3,Augusto Cury,1.6,1.6,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,22–27 Jul 2026,5021,wikipedia_tabela_3,Ronaldo Caiado,3.1,1.6,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,22–27 Jul 2026,5021,wikipedia_tabela_3,Romeu Zema,2.8,1.6,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,22–27 Jul 2026,5021,wikipedia_tabela_3,Lula,47.4,1.6,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,22–27 Jul 2026,5021,wikipedia_tabela_3,Flávio Bolsonaro,37.0,1.6,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,22–27 Jul 2026,5021,wikipedia_tabela_3,Ronaldo Caiado,3.3,1.6,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,22–27 Jul 2026,5021,wikipedia_tabela_3,Romeu Zema,2.9,1.6,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,26 July,"Social Democratic Party's National Convention officially nominated Ronaldo Caiado, with Gilberto Kassab as his running mate.[47]",wikipedia_tabela_3,Lula,47.0,"Social Democratic Party's National Convention officially nominated Ronaldo Caiado, with Gilberto Kassab as his running mate.[47]",https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,26 July,"Social Democratic Party's National Convention officially nominated Ronaldo Caiado, with Gilberto Kassab as his running mate.[47]",wikipedia_tabela_3,Flávio Bolsonaro,47.0,"Social Democratic Party's National Convention officially nominated Ronaldo Caiado, with Gilberto Kassab as his running mate.[47]",https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,26 July,"Social Democratic Party's National Convention officially nominated Ronaldo Caiado, with Gilberto Kassab as his running mate.[47]",wikipedia_tabela_3,Augusto Cury,47.0,"Social Democratic Party's National Convention officially nominated Ronaldo Caiado, with Gilberto Kassab as his running mate.[47]",https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,26 July,"Social Democratic Party's National Convention officially nominated Ronaldo Caiado, with Gilberto Kassab as his running mate.[47]",wikipedia_tabela_3,Ronaldo Caiado,47.0,"Social Democratic Party's National Convention officially nominated Ronaldo Caiado, with Gilberto Kassab as his running mate.[47]",https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,26 July,"Social Democratic Party's National Convention officially nominated Ronaldo Caiado, with Gilberto Kassab as his running mate.[47]",wikipedia_tabela_3,Romeu Zema,47.0,"Social Democratic Party's National Convention officially nominated Ronaldo Caiado, with Gilberto Kassab as his running mate.[47]",https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,24–26 Jul 2026,2004,wikipedia_tabela_3,Lula,42.0,8,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,24–26 Jul 2026,2004,wikipedia_tabela_3,Flávio Bolsonaro,33.0,8,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,24–26 Jul 2026,2004,wikipedia_tabela_3,Augusto Cury,2.0,8,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,24–26 Jul 2026,2004,wikipedia_tabela_3,Ronaldo Caiado,6.0,8,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,24–26 Jul 2026,2004,wikipedia_tabela_3,Romeu Zema,3.0,8,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,25 July,Liberal Party's National Convention officially nominated Flávio Bolsonaro for president.[49],wikipedia_tabela_3,Lula,49.0,Liberal Party's National Convention officially nominated Flávio Bolsonaro for president.[49],https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,25 July,Liberal Party's National Convention officially nominated Flávio Bolsonaro for president.[49],wikipedia_tabela_3,Flávio Bolsonaro,49.0,Liberal Party's National Convention officially nominated Flávio Bolsonaro for president.[49],https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,25 July,Liberal Party's National Convention officially nominated Flávio Bolsonaro for president.[49],wikipedia_tabela_3,Augusto Cury,49.0,Liberal Party's National Convention officially nominated Flávio Bolsonaro for president.[49],https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,25 July,Liberal Party's National Convention officially nominated Flávio Bolsonaro for president.[49],wikipedia_tabela_3,Ronaldo Caiado,49.0,Liberal Party's National Convention officially nominated Flávio Bolsonaro for president.[49],https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,25 July,Liberal Party's National Convention officially nominated Flávio Bolsonaro for president.[49],wikipedia_tabela_3,Romeu Zema,49.0,Liberal Party's National Convention officially nominated Flávio Bolsonaro for president.[49],https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,22–23 Jul 2026,2004,wikipedia_tabela_3,Lula,40.0,11,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,22–23 Jul 2026,2004,wikipedia_tabela_3,Flávio Bolsonaro,32.0,11,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,22–23 Jul 2026,2004,wikipedia_tabela_3,Augusto Cury,2.0,11,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,22–23 Jul 2026,2004,wikipedia_tabela_3,Ronaldo Caiado,4.0,11,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,22–23 Jul 2026,2004,wikipedia_tabela_3,Romeu Zema,3.0,11,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,20 July,"The Mission Party's National Convention officially nominated Renan Santos, with Aroldo Medina as his running mate.[51]",wikipedia_tabela_3,Lula,51.0,"The Mission Party's National Convention officially nominated Renan Santos, with Aroldo Medina as his running mate.[51]",https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,20 July,"The Mission Party's National Convention officially nominated Renan Santos, with Aroldo Medina as his running mate.[51]",wikipedia_tabela_3,Flávio Bolsonaro,51.0,"The Mission Party's National Convention officially nominated Renan Santos, with Aroldo Medina as his running mate.[51]",https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,20 July,"The Mission Party's National Convention officially nominated Renan Santos, with Aroldo Medina as his running mate.[51]",wikipedia_tabela_3,Augusto Cury,51.0,"The Mission Party's National Convention officially nominated Renan Santos, with Aroldo Medina as his running mate.[51]",https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,20 July,"The Mission Party's National Convention officially nominated Renan Santos, with Aroldo Medina as his running mate.[51]",wikipedia_tabela_3,Ronaldo Caiado,51.0,"The Mission Party's National Convention officially nominated Renan Santos, with Aroldo Medina as his running mate.[51]",https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,20 July,"The Mission Party's National Convention officially nominated Renan Santos, with Aroldo Medina as his running mate.[51]",wikipedia_tabela_3,Romeu Zema,51.0,"The Mission Party's National Convention officially nominated Renan Santos, with Aroldo Medina as his running mate.[51]",https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
